Date and time,Mode,Distance,Duration,Price
2022-08-03 18:08,Bus,2.3,0.09,1.0
2022-05-18 13:10,Bus,3.1,0.1,1.0
2022-04-15 20:29,Bus,1.4,0.06,1.0
2022-09-25 19:24,Bus,2.6,0.1,1.0
2022-05-24 16:35,Bus,1.4,0.08,1.0
2022-07-16 07:17,Bus,0.8,0.03,1.0
2022-06-20 10:26,Bus,0.6,0.02,1.0
2022-02-01 08:15,Bus,1.9,0.07,1.0
2022-04-15 15:16,Bus,1.2,0.05,1.0
2022-10-26 21:34,Bus,0.7,0.03,1.0
2022-12-02 16:23,Bus,3.4,0.16,1.0
2022-02-23 22:59,Bus,1.5,0.08,1.0
2022-11-26 09:41,Bus,1.5,0.05,1.0
2022-06-07 09:59,Bus,0.7,0.02,1.0
2022-04-16 16:13,Bus,0.3,0.01,1.0
2022-01-14 18:28,Bus,2.1,0.09,1.0
2022-05-21 23:59,Bus,2.0,0.08,1.0
2022-02-28 08:44,Bus,0.7,0.04,1.0
2022-02-07 13:38,Bus,1.7,0.09,1.0
2022-06-02 12:08,Bus,1.0,0.03,1.0
2022-05-30 16:14,Bus,1.9,0.07,1.0
2022-12-30 22:32,Bus,1.4,0.06,1.0
2022-10-03 08:05,Bus,0.8,0.05,1.0
2022-09-27 15:23,Bus,2.6,0.11,1.0
2022-10-10 16:26,Bus,0.8,0.04,1.0
2022-05-20 09:03,Bus,1.3,0.05,1.0
2022-03-01 18:51,Bus,1.5,0.06,1.0
2022-08-13 23:08,Bus,3.1,0.15,1.0
2022-03-14 09:53,Bus,1.1,0.04,1.0
2022-08-26 20:23,Bus,0.3,0.01,1.0
2022-10-18 18:38,Bus,0.6,0.02,1.0
2022-07-20 08:27,Bus,0.5,0.03,1.0
2022-08-07 14:42,Bus,1.3,0.05,1.0
2022-03-05 15:53,Bus,0.7,0.03,1.0
2022-01-07 11:15,Bus,2.1,0.08,1.0
2022-12-03 22:12,Bus,1.8,0.09,1.0
2022-09-22 17:29,Bus,2.3,0.08,1.0
2022-12-13 15:57,Bus,1.1,0.05,1.0
2022-11-22 10:08,Bus,0.4,0.02,1.0
2022-03-20 10:57,Bus,1.3,0.04,1.0
2022-11-15 09:32,Bus,2.0,0.11,1.0
2022-12-12 23:25,Bus,1.7,0.06,1.0
2022-04-19 16:06,Bus,0.8,0.05,1.0
2022-04-08 20:15,Bus,2.4,0.1,1.0
2022-06-17 22:10,Bus,0.8,0.03,1.0
2022-09-07 07:20,Bus,0.7,0.02,1.0
2022-05-10 08:08,Bus,1.5,0.06,1.0
2022-09-01 18:44,Bus,3.3,0.17,1.0
2022-03-18 21:23,Bus,2.8,0.12,1.0
2022-10-16 11:24,Bus,2.3,0.1,1.0
2022-12-15 21:23,Bus,2.6,0.1,1.0
2022-03-12 15:22,Bus,1.1,0.03,1.0
2022-08-09 16:27,Bus,0.4,0.02,1.0
2022-01-15 17:53,Bus,1.4,0.05,1.0
2022-05-16 18:03,Bus,3.7,0.12,1.0
2022-10-10 10:33,Bus,2.3,0.09,1.0
2022-03-09 16:29,Bus,1.3,0.07,1.0
2022-01-27 19:23,Bus,2.2,0.09,1.0
2022-11-14 19:20,Bus,0.4,0.01,1.0
2022-10-08 10:35,Bus,2.8,0.12,1.0
2022-11-25 09:52,Bus,0.3,0.01,1.0
2022-08-08 14:17,Bus,1.6,0.06,1.0
2022-09-25 13:48,Bus,0.9,0.03,1.0
2022-12-16 18:46,Bus,1.3,0.06,1.0
2022-05-03 21:29,Bus,3.0,0.09,1.0
2022-03-28 09:10,Bus,0.7,0.04,1.0
2022-07-05 15:43,Bus,1.4,0.07,1.0
2022-05-11 17:59,Bus,0.4,0.01,1.0
2022-02-05 16:44,Bus,3.1,0.11,1.0
2022-07-08 20:52,Bus,1.5,0.05,1.0
2022-12-19 18:34,Bus,1.3,0.05,1.0
2022-11-09 21:48,Bus,0.4,0.01,1.0
2022-11-11 21:05,Bus,1.3,0.06,1.0
2022-12-08 20:35,Bus,1.1,0.04,1.0
2022-09-17 15:21,Bus,1.5,0.08,1.0
2022-09-17 22:46,Bus,0.8,0.03,1.0
2022-07-15 21:42,Bus,2.6,0.1,1.0
2022-10-11 17:13,Bus,1.9,0.07,1.0
2022-12-23 14:59,Bus,0.8,0.04,1.0
2022-10-31 15:10,Bus,0.9,0.03,1.0
2022-02-07 09:38,Bus,0.4,0.01,1.0
2022-12-28 14:06,Bus,1.8,0.05,1.0
2022-03-03 08:36,Bus,0.9,0.04,1.0
2022-02-07 18:51,Bus,0.8,0.03,1.0
2022-04-29 17:58,Bus,1.1,0.05,1.0
2022-07-14 14:43,Bus,0.8,0.03,1.0
2022-04-08 21:13,Bus,2.2,0.1,1.0
2022-09-05 19:28,Bus,1.2,0.04,1.0
2022-09-02 09:38,Bus,0.6,0.02,1.0
2022-04-05 17:32,Bus,1.7,0.06,1.0
2022-04-11 13:36,Bus,0.5,0.02,1.0
2022-03-18 12:32,Bus,2.0,0.09,1.0
2022-03-03 11:11,Bus,1.0,0.03,1.0
2022-10-13 09:04,Bus,0.3,0.01,1.0
2022-11-16 22:07,Bus,2.2,0.08,1.0
2022-01-17 14:26,Bus,0.4,0.02,1.0
2022-10-07 19:04,Bus,0.5,0.02,1.0
2022-07-22 12:54,Bus,0.9,0.03,1.0
2022-04-30 15:08,Bus,3.3,0.11,1.0
2022-11-21 18:59,Bus,3.9,0.16,1.0
2022-09-30 20:41,Bus,1.5,0.04,1.0
2022-08-25 14:04,Bus,1.2,0.04,1.0
2022-05-27 21:37,Bus,1.0,0.04,1.0
2022-05-05 16:00,Bus,0.7,0.02,1.0
2022-10-15 09:24,Bus,1.0,0.03,1.0
2022-10-15 15:23,Bus,3.6,0.12,1.0
2022-04-06 16:48,Bus,2.8,0.12,1.0
2022-08-25 07:13,Bus,2.1,0.08,1.0
2022-11-18 22:34,Bus,2.2,0.09,1.0
2022-11-03 17:34,Bus,1.5,0.07,1.0
2022-08-15 08:28,Bus,0.5,0.03,1.0
2022-01-07 16:00,Bus,0.9,0.04,1.0
2022-07-18 17:56,Bus,2.5,0.1,1.0
2022-04-11 21:38,Bus,0.8,0.02,1.0
2022-11-29 14:05,Bus,1.7,0.06,1.0
2022-12-12 22:54,Bus,5.5,0.27,1.0
2022-11-25 19:06,Bus,3.7,0.16,1.0
2022-05-18 17:51,Bus,1.0,0.04,1.0
2022-12-26 08:04,Bus,1.6,0.07,1.0
2022-04-28 19:45,Bus,1.0,0.03,1.0
2022-04-19 10:57,Bus,1.4,0.06,1.0
2022-08-28 18:50,Bus,3.8,0.12,1.0
2022-01-18 19:49,Bus,0.4,0.03,1.0
2022-01-31 21:03,Bus,0.3,0.01,1.0
2022-02-22 22:47,Bus,2.3,0.07,1.0
2022-12-01 19:30,Bus,1.8,0.06,1.0
2022-02-11 20:09,Bus,1.8,0.08,1.0
2022-04-01 18:00,Bus,2.6,0.08,1.0
2022-02-15 11:25,Bus,1.0,0.04,1.0
2022-07-25 08:15,Bus,3.0,0.13,1.0
2022-04-21 12:23,Bus,3.1,0.11,1.0
2022-03-12 17:15,Bus,0.9,0.05,1.0
2022-03-02 22:04,Bus,0.7,0.03,1.0
2022-07-12 22:53,Bus,0.8,0.03,1.0
2022-12-16 18:22,Bus,0.8,0.03,1.0
2022-12-29 09:17,Bus,0.8,0.04,1.0
2022-06-11 22:51,Bus,4.0,0.13,1.0
2022-07-23 09:04,Bus,2.0,0.08,1.0
2022-10-12 08:07,Bus,2.2,0.09,1.0
2022-07-29 18:43,Bus,1.1,0.06,1.0
2022-04-06 17:36,Bus,1.3,0.04,1.0
2022-06-24 16:29,Bus,1.6,0.08,1.0
2022-07-07 22:53,Bus,1.7,0.08,1.0
2022-06-21 09:02,Bus,2.7,0.13,1.0
2022-11-04 20:12,Bus,0.9,0.06,1.0
2022-11-21 14:06,Bus,2.4,0.09,1.0
2022-04-27 13:22,Bus,2.4,0.07,1.0
2022-06-17 07:52,Bus,2.0,0.1,1.0
2022-02-05 19:23,Bus,1.1,0.04,1.0
2022-01-30 11:27,Bus,1.3,0.05,1.0
2022-05-04 19:19,Bus,3.2,0.11,1.0
2022-06-07 08:31,Bus,0.4,0.02,1.0
2022-01-04 19:31,Bus,0.9,0.04,1.0
2022-05-20 09:10,Bus,0.2,0.01,1.0
2022-12-26 21:19,Bus,1.3,0.03,1.0
2022-12-04 12:02,Bus,1.1,0.06,1.0
2022-07-24 12:29,Bus,2.8,0.11,1.0
2022-03-26 21:56,Bus,2.2,0.09,1.0
2022-08-02 19:05,Bus,1.9,0.07,1.0
2022-05-21 22:00,Bus,1.8,0.1,1.0
2022-05-26 18:44,Bus,2.6,0.12,1.0
2022-08-11 09:17,Bus,4.0,0.2,1.0
2022-10-21 08:58,Bus,0.8,0.03,1.0
2022-11-09 19:23,Bus,1.7,0.06,1.0
2022-07-19 17:40,Bus,0.3,0.01,1.0
2022-04-26 16:58,Bus,1.6,0.06,1.0
2022-01-20 17:53,Bus,0.4,0.01,1.0
2022-04-18 08:15,Bus,2.2,0.12,1.0
2022-01-07 20:35,Bus,2.0,0.08,1.0
2022-06-14 17:04,Bus,0.4,0.02,1.0
2022-10-27 11:53,Bus,1.6,0.06,1.0
2022-02-28 16:26,Bus,1.4,0.05,1.0
2022-02-14 12:37,Bus,1.8,0.08,1.0
2022-05-28 11:57,Bus,1.0,0.05,1.0
2022-02-20 17:27,Bus,1.2,0.04,1.0
2022-10-26 18:49,Bus,0.9,0.04,1.0
2022-09-17 20:55,Bus,1.4,0.06,1.0
2022-03-14 18:15,Bus,0.6,0.02,1.0
2022-08-20 14:07,Bus,1.3,0.04,1.0
2022-12-09 08:07,Bus,1.7,0.08,1.0
2022-10-08 19:32,Bus,1.0,0.04,1.0
2022-10-17 10:05,Bus,1.3,0.05,1.0
2022-04-22 07:50,Bus,3.3,0.18,1.0
2022-07-02 18:44,Bus,0.9,0.04,1.0
2022-01-05 14:49,Bus,0.7,0.06,1.0
2022-03-30 08:16,Bus,0.5,0.02,1.0
2022-08-09 07:19,Bus,2.0,0.07,1.0
2022-12-20 22:51,Bus,0.9,0.03,1.0
2022-01-25 21:26,Bus,1.1,0.04,1.0
2022-06-05 13:15,Bus,1.4,0.05,1.0
2022-02-24 15:12,Bus,3.4,0.13,1.0
2022-11-17 09:12,Bus,0.8,0.04,1.0
2022-09-01 17:35,Bus,1.6,0.07,1.0
2022-10-30 10:14,Bus,1.6,0.05,1.0
2022-03-27 07:47,Bus,3.8,0.12,1.0
2022-08-29 09:52,Bus,2.4,0.1,1.0
2022-11-18 18:55,Bus,1.8,0.08,1.0
2022-04-14 10:12,Bus,1.9,0.09,1.0
2022-03-16 10:59,Bus,3.4,0.11,1.0
2022-07-20 07:48,Bus,0.9,0.03,1.0
2022-06-28 19:40,Bus,2.6,0.09,1.0
2022-02-17 16:45,Bus,0.5,0.02,1.0
2022-11-19 17:07,Bus,2.5,0.1,1.0
2022-10-12 09:42,Bus,1.5,0.05,1.0
2022-04-05 09:18,Bus,2.0,0.07,1.0
2022-01-24 12:41,Bus,0.9,0.03,1.0
2022-03-20 17:53,Bus,1.2,0.04,1.0
2022-01-17 21:59,Bus,2.4,0.08,1.0
2022-05-27 06:14,Bus,1.2,0.05,1.0
2022-10-31 10:35,Bus,0.7,0.02,1.0
2022-03-04 17:52,Bus,1.1,0.04,1.0
2022-10-04 20:14,Bus,1.5,0.07,1.0
2022-10-06 15:29,Bus,1.2,0.06,1.0
2022-01-10 22:18,Bus,2.1,0.1,1.0
2022-03-07 17:50,Bus,0.9,0.04,1.0
2022-06-29 19:41,Bus,2.8,0.11,1.0
2022-11-20 12:01,Bus,0.5,0.02,1.0
2022-05-23 18:24,Bus,0.4,0.01,1.0
2022-01-14 21:33,Bus,1.0,0.05,1.0
2022-11-05 14:37,Bus,0.8,0.03,1.0
2022-05-05 20:47,Bus,2.0,0.1,1.0
2022-02-01 09:26,Bus,0.2,0.01,1.0
2022-06-29 10:49,Bus,2.8,0.11,1.0
2022-02-03 22:23,Bus,0.9,0.03,1.0
2022-03-27 20:18,Bus,2.0,0.07,1.0
2022-11-21 20:20,Bus,0.7,0.03,1.0
2022-01-27 17:10,Bus,4.3,0.14,1.0
2022-09-07 19:12,Bus,0.3,0.01,1.0
2022-01-14 10:00,Bus,3.2,0.18,1.0
2022-04-28 18:18,Bus,1.4,0.05,1.0
2022-05-14 23:09,Bus,1.8,0.09,1.0
2022-04-14 07:28,Bus,1.5,0.06,1.0
2022-10-01 21:49,Bus,0.3,0.01,1.0
2022-02-09 07:02,Bus,0.3,0.02,1.0
2022-09-27 17:32,Bus,0.8,0.04,1.0
2022-03-09 09:52,Bus,1.6,0.07,1.0
2022-12-12 13:33,Bus,0.3,0.01,1.0
2022-01-28 14:38,Bus,0.6,0.02,1.0
2022-06-14 07:38,Bus,2.5,0.15,1.0
2022-06-14 22:17,Bus,1.1,0.04,1.0
2022-09-22 20:33,Bus,1.0,0.05,1.0
2022-05-07 18:11,Bus,2.4,0.1,1.0
2022-02-28 16:32,Bus,1.1,0.06,1.0
2022-02-04 21:58,Bus,1.0,0.06,1.0
2022-12-18 18:08,Bus,1.0,0.03,1.0
2022-01-31 10:26,Bus,1.6,0.08,1.0
2022-02-28 19:18,Bus,0.6,0.02,1.0
2022-03-03 16:49,Bus,0.9,0.06,1.0
2022-03-20 15:24,Bus,3.7,0.16,1.0
2022-08-11 19:54,Bus,3.2,0.11,1.0
2022-10-19 07:22,Bus,1.2,0.05,1.0
2022-12-15 12:10,Bus,2.7,0.13,1.0
2022-04-20 17:16,Bus,0.8,0.03,1.0
2022-03-08 14:32,Bus,2.2,0.08,1.0
2022-04-29 10:54,Bus,0.7,0.05,1.0
2022-01-20 20:38,Bus,1.4,0.06,1.0
2022-04-11 09:24,Bus,1.5,0.06,1.0
2022-11-14 06:00,Bus,2.0,0.08,1.0
2022-12-29 08:00,Bus,3.3,0.34,1.0
2022-05-17 16:25,Bus,1.7,0.08,1.0
2022-09-06 16:13,Bus,1.1,0.05,1.0
2022-11-16 08:20,Bus,0.4,0.02,1.0
2022-12-20 14:07,Bus,0.7,0.02,1.0
2022-07-26 19:26,Bus,0.8,0.03,1.0
2022-11-29 09:05,Bus,3.6,0.13,1.0
2022-04-09 19:09,Bus,3.4,0.14,1.0
2022-10-21 19:36,Bus,2.1,0.08,1.0
2022-09-10 21:16,Bus,2.2,0.09,1.0
2022-06-17 19:38,Bus,1.9,0.08,1.0
2022-08-06 21:11,Bus,4.1,0.12,1.0
2022-02-04 19:35,Bus,1.8,0.09,1.0
2022-05-18 10:01,Bus,0.6,0.03,1.0
2022-02-08 20:10,Bus,0.5,0.02,1.0
2022-05-22 14:06,Bus,1.9,0.09,1.0
2022-01-18 07:36,Bus,1.1,0.03,1.0
2022-03-23 16:12,Bus,1.5,0.05,1.0
2022-10-16 17:54,Bus,0.3,0.02,1.0
2022-07-19 15:22,Bus,0.4,0.01,1.0
2022-05-23 10:53,Bus,0.9,0.03,1.0
2022-11-29 12:42,Bus,0.6,0.02,1.0
2022-07-16 18:45,Bus,1.7,0.07,1.0
2022-12-22 10:07,Bus,1.2,0.05,1.0
2022-02-05 10:47,Bus,0.4,0.02,1.0
2022-03-01 09:36,Bus,3.3,0.11,1.0
2022-06-30 16:01,Bus,3.8,0.13,1.0
2022-01-25 17:33,Bus,2.2,0.08,1.0
2022-06-06 18:42,Bus,2.4,0.12,1.0
2022-11-03 23:25,Bus,2.0,0.09,1.0
2022-12-14 16:17,Bus,1.1,0.04,1.0
2022-06-26 18:00,Bus,0.6,0.02,1.0
2022-07-05 17:27,Bus,0.8,0.03,1.0
2022-02-13 22:15,Bus,2.8,0.11,1.0
2022-12-28 16:05,Bus,5.2,0.19,1.0
2022-08-06 18:07,Bus,1.1,0.03,1.0
2022-08-16 18:35,Bus,0.5,0.02,1.0
2022-05-09 19:43,Bus,0.9,0.04,1.0
2022-10-14 19:34,Bus,0.3,0.01,1.0
2022-11-18 19:53,Bus,0.8,0.03,1.0
2022-04-13 21:19,Bus,1.8,0.11,1.0
2022-12-26 17:09,Bus,0.9,0.04,1.0
2022-12-03 12:31,Bus,1.1,0.04,1.0
2022-05-01 14:38,Bus,3.3,0.13,1.0
2022-08-10 11:42,Bus,3.0,0.1,1.0
2022-10-24 18:58,Bus,2.1,0.07,1.0
2022-12-14 21:12,Bus,1.6,0.07,1.0
2022-01-21 20:12,Bus,2.0,0.08,1.0
2022-03-17 19:17,Bus,0.7,0.03,1.0
2022-12-07 09:59,Bus,1.8,0.07,1.0
2022-06-28 16:21,Bus,1.4,0.07,1.0
2022-11-21 08:56,Bus,1.4,0.07,1.0
2022-07-12 21:43,Bus,1.2,0.04,1.0
2022-10-29 22:02,Bus,1.5,0.04,1.0
2022-02-16 15:24,Bus,0.3,0.01,1.0
2022-06-27 16:07,Bus,1.7,0.07,1.0
2022-05-24 06:42,Bus,2.7,0.13,1.0
2022-11-26 21:07,Bus,0.5,0.02,1.0
2022-10-01 10:59,Bus,1.5,0.06,1.0
2022-05-31 21:57,Bus,3.5,0.18,1.0
2022-04-06 08:54,Bus,1.1,0.04,1.0
2022-07-19 13:08,Bus,0.4,0.02,1.0
2022-11-18 16:53,Bus,3.9,0.19,1.0
2022-10-04 17:11,Bus,2.1,0.08,1.0
2022-09-10 13:36,Bus,1.9,0.08,1.0
2022-02-28 21:54,Bus,1.8,0.05,1.0
2022-05-11 07:26,Bus,0.7,0.03,1.0
2022-12-07 17:51,Bus,1.3,0.04,1.0
2022-03-19 20:17,Bus,0.3,0.01,1.0
2022-03-15 08:31,Bus,2.2,0.09,1.0
2022-07-01 10:14,Bus,3.3,0.15,1.0
2022-01-01 15:17,Bus,2.1,0.07,1.0
2022-04-03 23:19,Bus,0.4,0.02,1.0
2022-04-18 18:05,Bus,0.7,0.06,1.0
2022-01-10 07:43,Bus,1.1,0.05,1.0
2022-08-04 19:25,Bus,1.2,0.04,1.0
2022-11-30 10:49,Bus,0.9,0.03,1.0
2022-03-31 10:58,Bus,2.9,0.14,1.0
2022-07-30 22:05,Bus,1.1,0.04,1.0
2022-11-12 12:57,Bus,1.5,0.05,1.0
2022-11-11 19:56,Bus,1.9,0.07,1.0
2022-09-24 15:54,Bus,2.8,0.14,1.0
2022-04-21 16:33,Bus,0.6,0.02,1.0
2022-03-28 07:52,Bus,1.4,0.05,1.0
2022-06-10 11:43,Bus,1.4,0.05,1.0
2022-08-13 15:18,Bus,1.6,0.05,1.0
2022-05-20 16:07,Bus,1.0,0.05,1.0
2022-04-25 15:25,Bus,0.5,0.03,1.0
2022-07-19 18:35,Bus,2.7,0.12,1.0
2022-03-14 13:12,Bus,1.8,0.11,1.0
2022-01-11 22:38,Bus,1.1,0.03,1.0
2022-09-22 12:57,Bus,3.0,0.11,1.0
2022-12-06 16:12,Bus,1.1,0.04,1.0
2022-12-27 06:17,Bus,2.1,0.08,1.0
2022-08-11 12:31,Bus,0.5,0.02,1.0
2022-07-08 12:33,Bus,1.7,0.07,1.0
2022-12-23 20:37,Bus,1.8,0.07,1.0
2022-03-10 18:59,Bus,0.6,0.02,1.0
2022-05-12 17:53,Bus,0.4,0.01,1.0
2022-08-05 19:34,Bus,2.1,0.05,1.0
2022-08-15 20:56,Bus,1.1,0.04,1.0
2022-12-20 21:29,Bus,0.9,0.03,1.0
2022-02-08 16:23,Bus,0.7,0.03,1.0
2022-03-17 18:39,Bus,0.6,0.03,1.0
2022-03-29 22:43,Bus,0.7,0.02,1.0
2022-01-04 19:59,Bus,2.4,0.09,1.0
2022-08-25 19:01,Bus,1.7,0.07,1.0
2022-12-02 10:34,Bus,3.4,0.14,1.0
2022-03-01 18:54,Bus,0.6,0.02,1.0
2022-06-08 09:52,Bus,1.1,0.04,1.0
2022-01-31 09:01,Bus,2.0,0.1,1.0
2022-08-01 17:52,Bus,1.8,0.07,1.0
2022-08-25 17:23,Bus,1.7,0.1,1.0
2022-06-01 20:25,Bus,0.5,0.02,1.0
2022-12-14 08:08,Bus,1.1,0.05,1.0
2022-09-15 15:40,Bus,0.9,0.03,1.0
2022-11-21 18:50,Bus,0.6,0.03,1.0
2022-02-15 08:17,Bus,5.1,0.34,1.0
2022-02-27 11:15,Bus,1.4,0.06,1.0
2022-06-07 09:47,Bus,0.3,0.01,1.0
2022-11-04 21:14,Bus,0.4,0.02,1.0
2022-12-19 09:06,Bus,0.7,0.03,1.0
2022-12-27 18:07,Bus,0.5,0.03,1.0
2022-01-20 10:33,Bus,1.9,0.08,1.0
2022-11-18 08:10,Bus,1.6,0.11,1.0
2022-12-24 16:41,Bus,1.3,0.04,1.0
2022-09-22 22:51,Bus,0.7,0.03,1.0
2022-11-25 19:33,Bus,1.2,0.05,1.0
2022-06-08 12:13,Bus,1.4,0.06,1.0
2022-11-01 18:59,Bus,0.9,0.04,1.0
2022-03-22 09:55,Bus,1.3,0.04,1.0
2022-09-13 11:35,Bus,2.6,0.08,1.0
2022-10-24 08:30,Bus,1.7,0.11,1.0
2022-07-03 14:02,Bus,0.8,0.03,1.0
2022-12-27 19:53,Bus,0.7,0.03,1.0
2022-01-13 10:15,Bus,0.7,0.03,1.0
2022-09-30 20:47,Bus,1.2,0.05,1.0
2022-09-18 21:24,Bus,1.9,0.08,1.0
2022-05-01 16:13,Bus,0.4,0.01,1.0
2022-06-17 10:15,Bus,0.6,0.03,1.0
2022-07-20 16:06,Bus,0.7,0.02,1.0
2022-09-30 08:59,Bus,0.9,0.05,1.0
2022-02-11 10:25,Bus,1.3,0.07,1.0
2022-07-09 22:29,Bus,0.7,0.03,1.0
2022-07-08 21:56,Bus,1.5,0.06,1.0
2022-03-04 23:05,Bus,0.8,0.04,1.0
2022-01-17 16:13,Bus,1.2,0.04,1.0
2022-03-01 12:46,Bus,1.7,0.08,1.0
2022-07-21 17:35,Bus,0.4,0.02,1.0
2022-03-04 15:01,Bus,1.2,0.05,1.0
2022-05-18 11:49,Bus,1.5,0.06,1.0
2022-09-02 15:17,Bus,0.8,0.03,1.0
2022-07-22 08:32,Bus,1.8,0.12,1.0
2022-04-20 18:02,Bus,1.3,0.05,1.0
2022-04-21 09:11,Bus,1.5,0.07,1.0
2022-05-13 21:28,Bus,0.9,0.03,1.0
2022-08-15 19:00,Bus,4.1,0.12,1.0
2022-03-17 22:07,Bus,1.9,0.06,1.0
2022-07-01 08:09,Bus,0.5,0.02,1.0
2022-09-04 18:12,Bus,0.8,0.04,1.0
2022-02-28 19:27,Bus,1.5,0.05,1.0
2022-10-03 09:05,Bus,0.7,0.03,1.0
2022-10-02 20:37,Bus,1.0,0.05,1.0
2022-05-25 22:56,Bus,1.2,0.06,1.0
2022-12-24 23:12,Bus,1.6,0.07,1.0
2022-03-05 08:59,Bus,0.3,0.01,1.0
2022-06-25 13:00,Bus,1.8,0.06,1.0
2022-06-08 20:55,Bus,0.9,0.05,1.0
2022-12-06 21:24,Bus,0.4,0.02,1.0
2022-04-07 18:32,Bus,2.0,0.1,1.0
2022-12-31 15:45,Bus,1.9,0.07,1.0
2022-05-11 16:51,Bus,5.7,0.23,1.0
2022-07-21 20:09,Bus,0.6,0.02,1.0
2022-01-17 11:32,Bus,2.8,0.13,1.0
2022-08-29 12:40,Bus,0.8,0.03,1.0
2022-07-05 08:37,Bus,1.1,0.05,1.0
2022-04-04 16:04,Bus,0.3,0.01,1.0
2022-11-02 20:09,Bus,0.5,0.02,1.0
2022-04-19 07:24,Bus,2.7,0.09,1.0
2022-10-28 14:05,Bus,2.5,0.12,1.0
2022-08-01 20:18,Bus,1.5,0.06,1.0
2022-01-10 17:12,Bus,0.8,0.03,1.0
2022-06-20 18:44,Bus,1.3,0.07,1.0
2022-07-10 23:50,Bus,3.6,0.22,1.0
2022-03-12 22:26,Bus,2.0,0.08,1.0
2022-09-28 13:56,Bus,1.5,0.06,1.0
2022-01-11 18:23,Bus,1.7,0.07,1.0
2022-09-08 19:15,Bus,2.2,0.06,1.0
2022-10-05 18:26,Bus,1.5,0.05,1.0
2022-08-18 20:06,Bus,2.2,0.08,1.0
2022-09-13 20:18,Bus,3.2,0.12,1.0
2022-05-20 10:45,Bus,1.9,0.08,1.0
2022-08-05 09:35,Bus,0.5,0.02,1.0
2022-09-24 17:36,Bus,2.0,0.09,1.0
2022-05-31 10:09,Bus,0.7,0.02,1.0
2022-11-23 22:08,Bus,0.3,0.01,1.0
2022-01-14 21:17,Bus,1.0,0.04,1.0
2022-05-27 12:35,Bus,1.3,0.07,1.0
2022-08-26 18:01,Bus,1.3,0.05,1.0
2022-11-12 21:57,Bus,2.0,0.07,1.0
2022-03-09 21:52,Bus,1.2,0.05,1.0
2022-07-14 12:37,Bus,0.5,0.02,1.0
2022-01-21 19:57,Bus,0.5,0.02,1.0
2022-09-30 16:20,Bus,1.5,0.06,1.0
2022-02-18 21:03,Bus,3.2,0.13,1.0
2022-04-08 10:55,Bus,3.2,0.13,1.0
2022-07-26 21:59,Bus,3.2,0.15,1.0
2022-09-14 07:31,Bus,2.4,0.11,1.0
2022-07-04 19:51,Bus,2.2,0.07,1.0
2022-08-06 20:38,Bus,1.2,0.04,1.0
2022-02-04 11:46,Bus,0.6,0.03,1.0
2022-09-07 17:51,Bus,1.3,0.06,1.0
2022-12-05 17:50,Bus,0.3,0.01,1.0
2022-04-07 23:07,Bus,0.6,0.03,1.0
2022-11-06 22:56,Bus,3.1,0.18,1.0
2022-11-21 16:00,Bus,3.8,0.16,1.0
2022-04-25 07:39,Bus,1.4,0.08,1.0
2022-03-16 18:03,Bus,1.2,0.07,1.0
2022-01-21 18:26,Bus,3.4,0.15,1.0
2022-04-15 11:29,Bus,1.2,0.07,1.0
2022-04-13 17:59,Bus,0.4,0.02,1.0
2022-12-20 17:54,Bus,3.5,0.16,1.0
2022-02-17 20:42,Bus,0.6,0.02,1.0
2022-12-12 12:24,Bus,1.2,0.05,1.0
2022-08-06 12:15,Bus,3.8,0.17,1.0
2022-09-04 21:44,Bus,3.2,0.12,1.0
2022-07-05 20:03,Bus,1.6,0.07,1.0
2022-01-18 11:22,Bus,1.1,0.04,1.0
2022-08-11 18:03,Bus,0.7,0.03,1.0
2022-04-11 06:51,Bus,1.4,0.05,1.0
2022-09-01 16:23,Bus,2.0,0.11,1.0
2022-08-20 13:40,Bus,3.3,0.11,1.0
2022-05-16 11:23,Bus,1.2,0.06,1.0
2022-09-15 19:40,Bus,1.7,0.08,1.0
2022-12-18 11:15,Bus,1.1,0.06,1.0
2022-07-26 16:34,Bus,0.5,0.03,1.0
2022-07-27 10:13,Bus,2.0,0.09,1.0
2022-12-22 20:41,Bus,1.8,0.07,1.0
2022-03-08 17:39,Bus,2.7,0.1,1.0
2022-07-01 09:54,Bus,2.9,0.14,1.0
2022-08-17 11:37,Bus,1.4,0.06,1.0
2022-04-15 08:28,Bus,0.8,0.03,1.0
2022-09-09 19:16,Bus,3.8,0.14,1.0
2022-06-15 14:20,Bus,3.7,0.12,1.0
2022-07-08 16:14,Bus,0.8,0.03,1.0
2022-02-02 11:56,Bus,1.9,0.08,1.0
2022-07-19 19:22,Bus,1.7,0.06,1.0
2022-03-24 13:15,Bus,1.7,0.07,1.0
2022-09-22 13:51,Bus,0.8,0.03,1.0
2022-01-10 21:16,Bus,1.9,0.11,1.0
2022-08-22 22:33,Bus,1.1,0.05,1.0
2022-11-05 18:02,Bus,1.5,0.05,1.0
2022-07-23 21:20,Bus,1.9,0.07,1.0
2022-12-10 11:39,Bus,1.6,0.06,1.0
2022-01-03 19:27,Bus,2.4,0.11,1.0
2022-01-31 19:58,Bus,1.5,0.07,1.0
2022-10-04 18:10,Bus,0.8,0.03,1.0
2022-04-01 09:06,Bus,2.4,0.1,1.0
2022-12-18 12:31,Bus,3.0,0.13,1.0
